video_id,video_title,channel_title,video_description,video_views,video_likes,comment_text,comment_likes,comment_text_clean,Sentiment_Analysis
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,You putting this up for free is actually clutch - praise to you,2,putting free actually clutch praise,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,"I&#39;m 16 and i am an aspiring data analyst. This video really opened my thoughts about data analytics, i&#39;ll comeback to this comment when i finally became a data analyst CHEERS❤️✨️",552,aspiring data analyst video really opened thought data analytics comeback comment finally became data analyst cheer,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,I&#39;m curently working as a Data Analyst III and searching a full time position.,12,curently working data analyst iii searching full time position,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,The video actually gives a great insight on been a data analyst and makes you double check yourself if you are actually fit and ready to dive in the carrier path. I think am ready to go,68,video actually give great insight data analyst make double check actually fit ready dive carrier path think ready go,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,"I originally wanted to end it, but lets give life one more shot..",7,originally wanted end let give life one shot,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,I had empty knowledge on this topic but thanks for this essential lesson.,21,empty knowledge topic thanks essential lesson,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,The way you explained the main idea with practical examples made it really easy to follow and apply in real life,0,way explained main idea practical example made really easy follow apply real life,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,I&#39;m almost done completing my bachelor&#39;s in ICT and I&#39;m looking to specialize in data analysis. Thank you for this.,39,almost done completing bachelor ict looking specialize data analysis thank,Neutral
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,"A few weeks ago, I was chatting with a friend about how manifesting never seemed to work for me. I’d tried so many methods but still felt stuck. We heard about a book called Manifest and Receive by Eva Hartley on a podcast, and I was hesitant at first. But after reading just a few chapters, I realized how much I was missing. Eva&#39;s approach is so different from anything I’ve ever tried. It’s not just about thinking positive, it’s about aligning with real-world actions that bring your desires into reality. Now, I’ve manifested opportunities I never imagined possible, and my mindset has shifted completely. If you’re frustrated like I was, don’t hesitate. Read this book. It will change everything ❤",285,week ago chatting friend manifesting never seemed work tried many method still felt stuck heard book called manifest receive eva hartley podcast hesitant first reading chapter realized much missing eva approach different anything ever tried thinking positive aligning real world action bring desire reality manifested opportunity never imagined possible mindset shifted completely frustrated like hesitate read book change everything,Positive
yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),CareerFoundry,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,2186837,51450.0,"Thank you kindly for demystifying data analytics, without going into all the fluff. You saved me 6 months of studying. There are many enigmatic videos out there in the sea of data that is so long winded and convoluted.",28,thank kindly demystifying data analytics without going fluff saved month studying many enigmatic video sea data long winded convoluted,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"Love the quote at <a href=""https://www.youtube.com/watch?v=uKNQTgCXdRM&amp;t=62"">1:02</a><br>&quot;When you&#39;re goal-oriented, you chase. but when you&#39;re purpose-driven, you expand. And in that openness, is where you find freedom.&quot;",106,love quote href http www youtube com watch v uknqtgcxdrm amp br quot goal oriented chase purpose driven expand openness find freedom quot,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"Nice video! Very useful for data analysts. I learned a lot of valuable knowledge in less time. Also, your hobby was really interesting to see. Love from India 🇮🇳.",0,nice video useful data analyst learned lot valuable knowledge less time also hobby really interesting see love india,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"I just found your channel, and I am loving it!",0,found channel loving,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"This is a great breakdown of the data analyst workflow using AI tools. I love how clear and easy to understand the explanation is, from setting the initial agenda to the final analysis. I learned a lot from this video, thank you for sharing",6,great breakdown data analyst workflow using ai tool love clear easy understand explanation setting initial agenda final analysis learned lot video thank sharing,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"I’m a fresher Power BI analyst looking to move to Da Nang, Vietnam. I believe life there will be amazing! I’ve subscribed to your content and look forward to learning and more vietnam. Also, you seem really nice",46,fresher power bi analyst looking move da nang vietnam believe life amazing subscribed content look forward learning vietnam also seem really nice,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Saw your video since you began a business analyst,0,saw video since began business analyst,Neutral
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"Felt bummed when the headline says AI gonna replace Human, Robot does this, that and whatnot, then this video popped out. Sister Lilian Chiu video is god sent I subscribed!!",0,felt bummed headline say ai gon na replace human robot whatnot video popped sister lilian chiu video god sent subscribed,Neutral
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Staying purpose-driven really matters! ✨❤️,2,staying purpose driven really matter,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Vietnamese viewer here. Thanks for sharing all this. Valuable!,0,vietnamese viewer thanks sharing valuable,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Thanks for the videos!,6,thanks video,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Great sharing! I&#39;m here for the vibe 🤣<br>I&#39;m curious: does a company allow using Ai agent for such tasks? any security concerns?,0,great sharing vibe br curious company allow using ai agent task security concern,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,I like what you add in the end learning tennis and the quote: joy with learning new things,1,like add end learning tennis quote joy learning new thing,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,you so calm to chase those deadline,0,calm chase deadline,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Are you in Danang. I really like your videos and so happy that you live now in my hometown :),0,danang really like video happy live hometown,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,i&#39;m glad you chose my home country to be your current destination. Keep up the good content. Thank you!,2,glad chose home country current destination keep good content thank,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Great video :),0,great video,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,Nice. You are giving a very positive outlook for data analysts. I agree that AI can’t explain the steps and process of thoughts (at least in a way that humans interact) so someone with your level of experience should continue to find good opps,0,nice giving positive outlook data analyst agree ai explain step process thought least way human interact someone level experience continue find good opps,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"Welcome to Vietnam girll, the coffee shop at the beginning of the video is my fav shop in town too.",0,welcome vietnam girll coffee shop beginning video fav shop town,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,hey i am in vietnam hcmc too and work in data analytics :) hope you love your new country :),0,hey vietnam hcmc work data analytics hope love new country,Positive
uKNQTgCXdRM,"Data Analysis with ChatGPT (in 4 steps), AI replacing analysts?🧐, my new life in Vietnam🤍",Lillian Chiu,try out Framer today! https://www.framer.com/ My Online Courses [New!] Master Workplace Skills and Leadership (ft. Senior ...,258629,7987.0,"I love watching your vlogs though I don&#39;t work in Data. Welcome to Vietnam <a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",0,love watching vlogs though work data welcome vietnam href uckszu wh gy mb dv ujg g afy ywgukuhl plbia ae,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"Sign up to enroll for a 7-day free trial with Coursera now! <a href=""https://imp.i384100.net/c/4021125/1347618/14726?u=https%3A%2F%2Fwww.coursera.org%2Fprofessional-certificates%2Fgoogle-data-analytics"">https://imp.i384100.net/c/4021125/1347618/14726?u=https%3A%2F%2Fwww.coursera.org%2Fprofessional-certificates%2Fgoogle-data-analytics</a>",85,sign enroll day free trial coursera href http imp net c u http f fwww coursera org fprofessional certificate fgoogle data analytics http imp net c u http f fwww coursera org fprofessional certificate fgoogle data analytics,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,I’m just starting  out as a data analyst <br>Wish me well guys<br>Your encouragement and advice will go a long way,105,starting data analyst br wish well guy br encouragement advice go long way,Negative
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"The level of functionality of Excel has brought tears to my eyes a couple of times in my life, I swear to God.",240,level functionality excel brought tear eye couple time life swear god,Neutral
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,I am the International Transportation SR Analyst for Dollar General. Never been to college. Learned everything on YouTube.,146,international transportation sr analyst dollar general never college learned everything youtube,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"Entry level folks if you just replicated this analysis, you will be miles ahead of your competition. Excellent video.",65,entry level folk replicated analysis mile ahead competition excellent video,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,This is such a brilliant video. 10 minutes is just right to get people excited. We newbies can actually follow it with playbacks.,196,brilliant video minute right get people excited newbie actually follow playback,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"For mac usres &quot;Paste Values&quot; shortcut to paste the data. To do this, press &quot;Command + Option + V&quot; on your keyboard. Alternatively, you can right-click on the cell and select &quot;Paste Values&quot; from the context menu.",41,mac usres quot paste value quot shortcut paste data press quot command option v quot keyboard alternatively right click cell select quot paste value quot context menu,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,i almost bored by learning so many tools as much but after seeing this video wow man what an explanation such a fan of you,12,almost bored learning many tool much seeing video wow man explanation fan,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"After watch a few Excel videos, this is the first one closest to any interview tasks I ever had.",9,watch excel video first one closest interview task ever,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"You&#39;re a life saver man, I was looking for how to activate the Data Analysis. Simple and Straightforward Guide. Thank you, good sir!",34,life saver man looking activate data analysis simple straightforward guide thank good sir,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"Man! I&#39;m absolutely in love with all your videos. The pace is easy to follow. You&#39;re teaching methods, and showing were better than most professors at the University.",125,man absolutely love video pace easy follow teaching method showing better professor university,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,Thank you! You helped me pass an Excel data analysis exercise I needed for a job interview,32,thank helped pas excel data analysis exercise needed job interview,Neutral
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"Im a few days into the Google Cert course (about 5 hours) and so far I&#39;m liking it. Not much hands on, mainly concepts. You&#39;re video was straight to the point, no flush and jam packed with great info. This got me excited and fired up to continue! Thank you so much! I&#39;m now a subscriber!",87,im day google cert course hour far liking much hand mainly concept video straight point flush jam packed great info got excited fired continue thank much subscriber,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,You made something complicated feel effortless!,2,made something complicated feel effortless,Negative
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,You just turned frustration into excitement!,1,turned frustration excitement,Neutral
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,I have watched many videos and along the line I get lost but this one is so amazing,1,watched many video along line get lost one amazing,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"Learn 5 awesome data analysis tricks here: <a href=""https://www.youtube.com/watch?v=0yvemzEzt-E"">https://youtu.be/0yvemzEzt-E</a>",6,learn awesome data analysis trick href http www youtube com watch v yvemzezt e http youtu yvemzezt e,Positive
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,This is teaching at its finest!,2,teaching finest,Neutral
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,"I didn’t expect to learn, yet here I am—smarter and stunned.",0,expect learn yet smarter stunned,Neutral
_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,Kenji Explains,AD: Sign up to enroll for a 7-day free trial with Coursera now!,3283481,66685.0,Thank you so much! Please do more data analysis practice projects. Much appreciated,9,thank much please data analysis practice project much appreciated,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,"🚀 Take our Data Analyst Program here: <a href=""https://www.careerprinciples.com/career-track/the-data-analyst-program"">https://www.careerprinciples.com/career-track/the-data-analyst-program</a>",15,take data analyst program href http www careerprinciples com career track data analyst program http www careerprinciples com career track data analyst program,Neutral
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,Let me say.. You are one of the BEST Excel teachers online. I&#39;m glad I recently found your channel.,40,let say one best excel teacher online glad recently found channel,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,Still waiting for Python video sir,36,still waiting python video sir,Neutral
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,"TechCentral Innovative, Inc.<br>Batch: 8:00am-5:00pm Class<br>Trainer: Wilson Ortiz<br>Appreciation Message: Thank you Sir Kenji, for giving us this video training. This really helps us a lot.",0,techcentral innovative inc br batch pm class br trainer wilson ortiz br appreciation message thank sir kenji giving u video training really help u lot,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,Didn&#39;t realize that I knew how to use Excel.<br>This video didn&#39;t teach me something but makes me feel so comfortable. Thank you brother. I&#39;ll just run to the next step.,0,realize knew use excel br video teach something make feel comfortable thank brother run next step,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,"TechCentral Innovative, Inc.<br>Batch: 8:00am-5:00pm Class<br>Trainer: Angelie  Mibulos<br><br>Thank you Sir Kenji, for giving us this video training. This really helps us a lot.",0,techcentral innovative inc br batch pm class br trainer angelie mibulos br br thank sir kenji giving u video training really help u lot,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,"TechCentral Innovative, Inc.<br>Batch (8 AM - 5 PM Class)<br>Trainer<br>Wilson Ortiz<br><br>Thank you Sir Kenji, for giving us this video training. This really helps us a lot.",1,techcentral innovative inc br batch pm class br trainer br wilson ortiz br br thank sir kenji giving u video training really help u lot,Positive
O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Kenji Explains,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,205703,6557.0,"TechCentral Innovative, Inc.<br><br>Batch (Morning Class)<br><br>Trainer:<br>Angelie Mibulos<br><br>Thank you, Sir Kenji, for giving us this<br>video training. This really helps us a lot.",1,techcentral innovative inc br br batch morning class br br trainer br angelie mibulos br br thank sir kenji giving u br video training really help u lot,Positive
